id,budget,popularity,popularity2,rating,release_year,revenue,theatrical,theatrical_limited,vote_average,vote_count,release_month,release_day,genders_0_crew,genders_1_crew,genders_2_crew,_collection_name,_num_Keywords,_num_cast,release_dayofweek,release_quarter,_budget_runtime_ratio,_budget_popularity_ratio,_budget_year_ratio,_releaseYear_popularity_ratio,_releaseYear_popularity_ratio2,meanruntimeByYear,meanPopularityByYear,meanBudgetByYear,_popularity_theatrical_ratio,_budget_theatrical_ratio,_popularity_totalVotes_ratio,_totalVotes_releaseYear_ratio,_budget_totalVotes_ratio,_rating_popularity_ratio,_rating_totalVotes_ratio,_budget_rating_ratio,_runtime_rating_ratio,has_homepage,isbelongs_to_collectionNA,isTaglineNA,isOriginalLanguageEng,isTitleDifferent,isMovieReleased,original_title_letter_count,original_title_word_count,title_word_count,overview_word_count,tagline_word_count,production_countries_count,production_companies_count,cast_count,crew_count,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War
70,18.25816183,2.238808,0,0,2006,158468292,17,0,7,2141,6,3,35,6,16,576,9,56,5,2,0.175559248,8.155304888,0.00000454,896.0125209,0.001116056,0,0,0,7.593326449,1.074009519,956.3124663,1.067298106,0.008527866,0,0,0,0,0,0,0,1,0,1,37,7,7,36,9,2,1,56,57,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
71,17.18280642,12.092096,0,0,2005,21126225,6,0,5.1,1020,3,4,5,4,11,1,18,22,4,1,0.166823363,1.420994873,0.00000427,165.8107908,0.006030971,0,0,0,0.496191893,2.86380107,84.35262175,0.50872818,0.016845889,0,0,0,0,1,0,0,1,0,1,10,2,2,30,5,2,7,22,20,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
72,0,7.667491,0,0,2004,16756372,12,0,5.2,1387,2,6,1,2,8,1,13,13,4,1,0,0,0,261.3632021,0.003826093,0,0,0,1.565049115,0,180.8935935,0.692115768,0,0,0,0,0,0,0,0,0,1,1,22,3,3,39,9,8,8,13,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
73,16.21340592,8.290384,0,0,1990,8266343,5,0,5.9,7458,4,5,0,2,5,1,7,15,3,2,0.190745952,1.955688171,0.00000409,240.0371322,0.004166022,0,0,0,0.603108372,3.242681184,899.5964481,3.747738693,0.002173962,0,0,0,0,1,0,0,1,0,1,8,1,1,17,10,1,2,15,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
74,0,0.919556,0,0,2004,17393,2,0,5.3,1151,3,30,4,0,1,1,5,6,1,1,0,0,0,2179.312625,0.00045886,0,0,0,2.174962699,0,1251.691033,0.574351297,0,0,0,0,0,0,0,0,0,1,1,9,2,2,79,0,1,0,6,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
75,13.00583181,2.482536,0,0,1976,2300000,7,0,7.6,4858,3,31,8,1,3,1,15,16,2,1,0.154831331,5.238929791,0.00000333,795.96026,0.001256344,0,0,0,2.819697277,1.857975973,1956.86991,2.458502024,0.002677199,0,0,0,0,1,0,0,1,0,1,19,3,3,27,15,1,1,16,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
76,16.64872396,9.665251,0,0,2011,24922237,10,0,5.9,992,8,18,3,2,5,230,5,16,3,3,0.157063434,1.722534051,0.00000412,208.0649535,0.004806191,0,0,0,1.034634279,1.664872396,102.6357205,0.493286922,0.016782988,0,0,0,0,0,0,0,1,0,1,12,2,2,34,10,2,1,16,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
77,13.12236538,0.660663,0,0,2000,500000,2,0,5.6,1962,5,5,1,1,5,1,0,11,4,2,0.083581945,19.86241908,0.00000328,3027.262008,0.000330332,0,0,0,3.027262008,6.561182689,2969.74403,0.981,0.00668826,0,0,0,0,1,0,0,0,0,1,25,2,2,99,0,1,0,11,7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
78,15.60727019,10.451986,0,0,1980,39846344,5,0,8,6560,7,25,3,0,6,107,5,55,4,3,0.159257859,1.493234893,0.00000398,189.437682,0.005278781,0,0,0,0.478377985,3.121454039,627.6319161,3.313131313,0.002379157,0,0,0,0,1,0,0,1,0,1,10,1,1,55,5,1,2,55,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0,2.633399,0,0,1981,35610100,1,0,6.7,2892,12,18,5,0,8,1,13,15,4,4,0,0,0,752.2597221,0.001329328,0,0,0,0.379737366,0,1098.200463,1.459868753,0,0,0,0,0,1,0,0,1,0,1,16,2,2,41,19,1,2,15,13,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
80,14.22097633,6.636625,0,0,2016,779820,3,1,6.6,6849,9,15,60,4,16,1,13,31,3,3,0.139421337,2.142802453,0.0000035,303.7688584,0.003291977,0,0,0,0.452036992,4.740325444,1032.000452,3.397321429,0.002076358,0,0,0,0,0,0,0,1,0,1,2,1,1,12,3,2,5,31,80,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
81,16.52356083,4.98408,0,0,2002,9237470,6,0,5.8,3118,12,14,7,1,14,1,13,17,5,4,0.140030176,3.315267978,0.00000412,401.6789458,0.00248955,0,0,0,1.203833004,2.753926804,625.5918846,1.557442557,0.00529941,0,0,0,0,1,0,0,1,0,1,9,2,2,26,12,3,6,17,22,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
82,16.1461508,4.349046,0,0,2005,11588205,1,0,7,4496,10,21,1,2,9,1,1,11,4,4,0.15525145,3.71257301,0.00000402,461.0206468,0.0021691,0,0,0,0.229935485,16.1461508,1033.789939,2.242394015,0.003591226,0,0,0,0,1,0,0,1,0,1,8,1,1,62,0,1,4,11,12,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
83,17.5767107,10.947957,0,0,2005,91974818,41,0,7.3,4410,7,29,77,7,15,1,16,20,4,3,0.169006834,1.605478602,0.00000437,183.1391921,0.005460328,0,0,0,3.74499096,0.428700261,402.8148814,2.199501247,0.003985649,0,0,0,0,1,0,0,1,0,1,16,3,3,22,3,2,6,20,99,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
84,17.1477151,7.482865,0,0,1984,40400657,7,0,4.8,34,12,6,19,2,11,659,8,18,3,4,0.14782513,2.29159755,0.00000436,265.1390878,0.003771605,0,0,0,0.935470572,2.449673586,4.543714206,0.017137097,0.504344562,0,0,0,0,1,0,0,1,0,1,4,1,1,162,6,1,1,18,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
85,14.50865824,10.239941,0,0,2011,13101672,10,0,5.9,1326,1,21,1,4,2,1,9,6,4,1,0.170690097,1.41686932,0.00000359,196.3878503,0.005091965,0,0,0,0.976568127,1.450865824,129.4929336,0.659373446,0.010941673,0,0,0,0,1,0,0,1,0,1,12,2,2,57,10,2,2,6,7,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
86,17.72753358,7.260574,0,0,1995,152022101,27,0,7.6,5764,6,9,0,2,7,1,4,21,4,2,0.162637923,2.441615991,0.00000445,274.7716641,0.003639385,0,0,0,3.71871425,0.656575318,793.8766274,2.889223058,0.003075561,0,0,0,0,1,0,0,1,0,1,5,1,1,42,6,1,2,21,9,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0
87,15.89495222,9.741644,0,0,1979,106260000,8,0,6,1959,12,18,19,5,9,1,12,19,1,4,0.151380497,1.631649876,0.00000406,203.1484624,0.004922508,0,0,0,0.821216624,1.986869028,201.0954209,0.989893886,0.008113809,0,0,0,0,1,0,0,1,0,1,17,3,3,46,8,1,1,19,33,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
88,15.83041371,12.314278,0,0,1995,32392047,7,0,6.2,2846,1,30,3,0,1,1,10,9,0,1,0.17396059,1.285533241,0.00000398,162.007062,0.00617257,0,0,0,0.568445832,2.261487673,231.1138339,1.426566416,0.005562338,0,0,0,0,1,0,0,0,1,1,3,1,4,74,6,1,2,9,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
89,16.81124288,13.655178,0,0,2017,13162475,14,0,7.8,6135,3,31,9,6,6,1,7,41,4,1,0.133422563,1.231125869,0.00000413,147.7095355,0.006770044,0,0,0,1.025252106,1.200803063,449.2801192,3.041646009,0.002740219,0,0,0,0,0,0,0,1,0,1,20,3,3,24,10,3,3,41,21,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
90,17.21670797,4.359884,0,0,1993,140081992,4,0,7.1,4570,2,5,3,5,12,1,22,13,4,1,0.157951449,3.948891295,0.00000433,457.1222537,0.002187599,0,0,0,0.917455602,4.304176993,1048.193025,2.29302559,0.003767332,0,0,0,0,1,0,0,1,0,1,9,1,1,92,16,2,3,13,20,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
91,17.21670797,25.261865,0,0,2003,180949000,59,0,6.4,1474,10,10,124,11,26,321,15,36,4,4,0.155105477,0.681529569,0.00000429,79.28947447,0.012612014,0,0,0,2.335536193,0.29180861,58.34881946,0.735896156,0.011680263,0,0,0,0,0,0,0,1,0,1,17,4,4,49,4,1,3,36,161,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
92,0,3.83196,0,0,2001,215339,2,0,4.9,2491,3,16,1,0,2,1,3,18,4,1,0,0,0,522.1870792,0.001915022,0,0,0,0.521926116,0,650.0589777,1.244877561,0,0,0,0,0,1,0,0,0,1,1,17,3,3,27,0,1,2,18,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
93,17.37085865,1.690768,0,0,1995,15000000,2,0,7.5,4227,9,20,3,2,4,1,5,29,2,3,0.128673027,10.27394571,0.00000436,1179.937165,0.000847503,0,0,0,1.182894401,8.685429324,2500.047316,2.118796992,0.004109501,0,0,0,0,1,0,0,1,1,1,22,5,5,20,0,1,3,29,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
94,0,14.322814,0,0,2008,2724474,7,0,5.9,2143,5,15,2,0,3,1,5,12,3,2,0,0,0,140.195914,0.007132875,0,0,0,0.488730776,0,149.6214361,1.067231076,0,0,0,0,0,1,0,0,1,0,1,6,1,1,38,19,1,1,12,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
95,16.52356083,18.184056,0,0,2001,20117339,14,0,7.9,9742,5,16,4,4,9,1,16,71,2,2,0.112405176,0.908684005,0.00000413,110.0414561,0.009087484,0,0,0,0.76990524,1.180254345,535.7440606,4.868565717,0.001696116,0,0,0,0,1,0,0,1,0,1,16,2,2,34,19,2,5,71,17,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
96,0,0.181963,0,0,2012,14353,1,0,8.1,10867,12,9,2,0,1,1,0,9,6,4,0,0,0,11057.19295,0.0000904,0,0,0,5.495622736,0,59720.93228,5.401093439,0,0,0,0,0,1,0,0,0,1,1,26,5,6,78,0,1,1,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
97,14.73180169,2.942355,0,0,2011,3358,3,0,8.1,13752,11,14,9,0,1,1,0,9,0,4,0.150324507,5.006806347,0.00000364,683.4661351,0.00146313,0,0,0,1.01959145,4.910600563,4673.807205,6.838388861,0.001071248,0,0,0,0,1,0,0,0,1,1,12,2,2,61,0,1,6,9,10,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
98,0,1.042112,0,0,2011,73000,6,1,6.5,143,6,26,8,0,2,1,0,6,6,2,0,0,0,1929.735,0.000518206,0,0,0,5.757538537,0,137.2213351,0.071108901,0,0,0,0,0,1,0,0,0,1,1,6,1,1,26,0,1,1,6,10,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
99,16.16688591,11.003515,0,0,2012,23000000,11,0,7,8297,8,31,13,1,1,1,13,8,4,3,0.179632066,1.46924741,0.00000399,182.8506618,0.005468944,0,0,0,0.999680557,1.469716901,754.0317798,4.123757455,0.001948522,0,0,0,0,1,0,0,0,1,1,28,5,4,104,5,1,1,8,15,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
100,15.60727019,5.529808,0,0,1988,46616067,4,0,6.6,3428,4,15,0,1,7,1,10,11,4,2,0.130060585,2.822389167,0.00000395,359.5061528,0.002781594,0,0,0,0.72335242,3.901817548,619.9130241,1.724346076,0.004552879,0,0,0,0,1,0,0,1,0,1,6,1,1,32,8,1,1,11,8,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
101,15.76142085,7.958502,0,0,1990,9229401,6,0,7.3,3292,1,26,34,1,12,1,8,14,4,1,0.173202427,1.980450699,0.00000398,250.0470566,0.003999247,0,0,0,0.753910723,2.626903475,413.6456836,1.654271357,0.004787795,0,0,0,0,1,0,0,1,0,1,10,2,2,49,10,1,4,14,47,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0
102,17.90985514,11.93646,0,0,2001,313542341,16,0,7.1,5181,12,11,33,10,17,1,14,38,1,4,0.132665594,1.500432719,0.00000447,167.6376413,0.005965247,0,0,0,1.340430915,1.119365946,434.0482857,2.589205397,0.003456834,0,0,0,0,0,0,0,1,0,1,16,3,3,115,10,1,3,38,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
103,0,1.066558,0,0,2007,14961069,1,0,6.6,3984,8,18,3,0,2,1,0,7,5,3,0,0,0,1881.754204,0.000531419,0,0,0,0.937595518,0,3735.380542,1.985052317,0,0,0,0,0,1,0,0,0,1,1,6,2,4,117,0,1,3,7,5,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
104,0,2.401289,0,0,2012,5310554,4,0,5.8,1470,9,28,3,3,5,1,1,20,4,3,0,0,0,837.8833202,0.001193484,0,0,0,1.665772008,0,612.171213,0.730616302,0,0,0,0,0,1,0,0,1,0,1,15,3,3,36,8,1,3,20,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
105,0,1.590383,0,0,2014,149521495,4,0,5.5,583,2,20,10,0,1,439,0,16,3,1,0,0,0,1266.361625,0.000789664,0,0,0,2.515117428,0,366.5783651,0.289473684,0,0,0,0,0,1,0,0,0,0,1,14,3,3,98,0,1,4,16,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,16.20427344,13.454169,0,0,2013,16505460,9,0,6.5,1725,9,8,32,3,5,1,8,14,6,3,0.154326414,1.204405373,0.000004,149.6190512,0.006683641,0,0,0,0.668937636,1.800474827,128.2130468,0.856929955,0.009393782,0,0,0,0,1,0,0,1,0,1,5,1,1,92,6,1,5,14,40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
107,17.24949779,6.523155,0,0,2010,15134293,7,0,6,2278,1,21,2,8,6,1,0,25,3,1,0.164280931,2.644348907,0.00000427,308.1331043,0.003245351,0,0,0,1.073100363,2.464213971,349.2175182,1.133333333,0.007572211,0,0,0,0,0,0,0,1,0,1,22,2,2,104,7,1,2,25,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
108,18.09217669,20.755149,0,0,1995,210000000,14,0,6.3,2268,5,24,42,1,24,1,8,55,2,2,0.102215688,0.871695823,0.00000455,96.12072648,0.010403583,0,0,0,0.674531414,1.292298335,109.274089,1.136842105,0.00797715,0,0,0,0,1,0,0,1,0,1,10,1,1,42,8,1,3,55,67,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
109,16.45456796,3.873796,0,0,1999,18535191,5,0,5.8,3631,4,15,0,0,3,1,0,6,3,2,0.169634721,4.247659907,0.00000412,516.0313037,0.001937867,0,0,0,1.290723621,3.290913592,937.3234935,1.816408204,0.00453169,0,0,0,0,1,0,0,1,0,1,16,3,3,66,6,2,2,6,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
110,16.52356083,3.210693,0,0,1966,34562222,2,0,6.2,1514,10,10,1,2,10,1,2,18,6,4,0.087426248,5.146415688,0.00000428,612.3288648,0.001633109,0,0,0,0.622918479,8.261780413,471.5492886,0.770091556,0.010913845,0,0,0,0,1,0,0,1,0,1,6,1,1,46,6,1,1,18,13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
111,18.13299868,13.136791,0,0,2001,67631903,43,0,6.6,1791,10,12,70,9,25,1,1,10,4,4,0.147422754,1.380321776,0.00000453,152.3203041,0.006565113,0,0,0,3.273249913,0.421697644,136.334665,0.895052474,0.010124511,0,0,0,0,1,0,0,1,0,1,7,1,1,11,5,1,7,10,104,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
112,17.37085865,5.093704,0,0,2004,22034832,6,0,6.6,4040,8,6,12,6,7,1,1,20,4,3,0.156494222,3.410260716,0.00000433,393.4268658,0.002541768,0,0,0,1.177924748,2.895143108,793.1359969,2.015968064,0.004299717,0,0,0,0,1,0,0,1,0,1,17,3,3,63,9,1,2,20,25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
113,18.42068075,11.696923,0,0,2015,93820758,56,0,5.6,927,11,20,89,5,16,1,22,26,4,4,0.150989187,1.574831326,0.00000454,172.2675271,0.005804925,0,0,0,4.78758388,0.328940728,79.25161173,0.460049628,0.019871285,0,0,0,0,0,0,0,1,0,1,23,6,6,127,10,1,8,26,110,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
114,16.81124288,4.619593,0,0,1988,51684798,2,0,7.4,5494,3,25,1,3,9,1,3,13,4,1,0.158596631,3.639117749,0.00000425,430.3409413,0.002323739,0,0,0,0.432938573,8.405621441,1189.282259,2.763581489,0.003059928,0,0,0,0,1,0,0,1,0,1,12,2,2,47,12,1,2,13,13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
115,18.34811006,32.070725,0,0,2001,871368364,62,0,7.5,5608,12,18,5,6,19,616,16,26,1,4,0.10307927,0.572113978,0.00000458,62.39335095,0.016027349,0,0,0,1.933227266,0.295937259,174.8635243,2.802598701,0.003271774,0,0,0,0,0,0,0,1,0,1,49,10,10,63,6,2,3,26,30,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
116,17.03438642,5.00725,0,0,2002,41604473,10,0,6.2,2961,5,31,3,1,9,1,7,11,4,2,0.198074261,3.401944465,0.00000425,399.8202606,0.002501124,0,0,0,1.997104199,1.703438642,591.3425533,1.479020979,0.005752917,0,0,0,0,1,0,0,1,0,1,18,2,2,56,3,1,1,11,13,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,0,1.678013,0,0,2012,311,5,0,6.9,4853,11,1,15,0,3,1,2,17,3,4,0,0,0,1199.037195,0.000834002,0,0,0,2.979714698,0,2892.111086,2.412027833,0,0,0,0,0,1,0,0,0,1,1,4,1,3,56,0,1,12,17,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
118,17.90985514,11.356011,0,0,2007,253625427,10,0,6.7,3624,3,2,1,3,8,1,9,17,4,1,0.179098551,1.577125554,0.00000445,176.7345946,0.005658202,0,0,0,0.880590905,1.790985514,319.1261439,1.80568012,0.004942013,0,0,0,0,0,0,0,1,0,1,9,2,2,41,9,1,2,17,12,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,0,4.304224,0,0,1993,1796389,4,0,7.5,4369,6,18,7,3,6,1,11,20,4,2,0,0,0,463.0335224,0.002159671,0,0,0,0.929319664,0,1015.049403,2.192172604,0,0,0,0,0,1,0,0,1,0,1,13,2,2,60,9,1,1,20,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
120,16.35844662,6.183021,0,0,1997,18814720,4,0,7.5,7359,1,31,6,0,4,1,4,15,4,1,0.144765014,2.645704522,0.0000041,322.981274,0.003096155,0,0,0,0.646932948,4.089611655,1190.19489,3.685027541,0.002222917,0,0,0,0,1,0,0,0,1,1,4,1,3,33,4,2,1,15,10,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
121,18.31532024,8.345985,0,0,2001,347325802,11,0,6.2,1810,8,3,1,1,8,457,1,16,4,3,0.203503558,2.194506729,0.00000457,239.7560024,0.004170907,0,0,0,1.317999014,1.665029113,216.8707468,0.904547726,0.010118961,0,0,0,0,1,0,0,1,0,1,11,3,3,98,6,1,1,16,10,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
122,18.82614586,12.453452,0,0,1999,448000000,12,0,5.9,1971,6,18,18,2,7,530,9,11,4,2,0.213933476,1.511721076,0.00000471,160.5177424,0.006229841,0,0,0,0.963588248,1.568845488,158.2693698,0.985992996,0.009551571,0,0,0,0,0,0,0,1,0,1,6,1,1,56,7,1,1,11,27,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
123,14.22097633,1.961208,0,0,1990,5585154,3,0,6.2,4021,2,9,94,3,22,1,4,51,4,1,0.151286982,7.251131105,0.00000359,1014.680748,0.000985532,0,0,0,1.529669469,4.740325444,2050.266978,2.020603015,0.003536677,0,0,0,0,1,0,0,1,0,1,13,2,2,72,0,1,1,51,119,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
124,17.03438642,8.369176,0,0,2000,91036760,10,0,6.4,3096,3,20,0,1,6,1,6,15,0,1,0.148125099,2.035371992,0.00000426,238.9721521,0.004184588,0,0,0,1.19486076,1.703438642,369.9288914,1.548,0.005502063,0,0,0,0,1,0,0,1,0,1,14,3,3,39,17,1,2,15,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
125,15.83041371,16.376657,0,0,2009,60722734,15,0,7.3,5295,7,17,22,5,8,1,17,23,4,3,0.166635934,0.966645006,0.00000392,122.6746094,0.008151646,0,0,0,0.91593785,1.055360914,323.326061,2.635639622,0.002989691,0,0,0,0,0,0,0,1,0,1,20,4,4,50,7,1,3,23,35,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
126,17.50439004,14.622493,0,0,2008,7400000,4,0,6.7,3443,7,3,1,0,1,1,2,4,3,3,0.14003512,1.197086573,0.00000434,137.322685,0.007282118,0,0,0,0.273551165,4.376097509,235.4591655,1.714641434,0.005084052,0,0,0,0,0,0,0,0,1,1,5,1,5,29,9,3,5,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
127,0,5.695908,0,0,1978,15500000,1,0,6.8,4755,6,2,1,0,1,1,1,17,4,2,0,0,0,347.2668449,0.00287963,0,0,0,0.175564633,0,834.8098319,2.403943377,0,0,0,0,0,1,0,0,1,0,1,15,2,2,49,16,1,1,17,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,16.11809575,7.886926,0,0,2000,12008642,5,0,7.2,9427,12,22,33,7,19,1,4,16,4,4,0.14520807,2.043647392,0.00000403,253.5842228,0.003943463,0,0,0,0.633960557,3.22361915,1195.269234,4.7135,0.00170978,0,0,0,0,1,0,0,1,0,1,8,2,2,57,10,1,2,16,59,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
129,16.70588237,9.929809,0,0,2005,46201432,5,0,6.5,2129,10,14,5,5,11,1,21,11,4,4,0.167058824,1.682397151,0.00000416,201.9172776,0.004952523,0,0,0,0.503534358,3.341176474,214.4049296,1.061845387,0.007846821,0,0,0,0,0,0,0,1,0,1,7,2,2,52,8,1,2,11,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
130,14.69097971,5.230661,0,0,1996,5731103,1,0,6.6,6525,10,16,0,0,2,1,3,18,2,4,0.122424831,2.808627765,0.00000369,381.596131,0.002620572,0,0,0,0.191180426,14.69097971,1247.452282,3.269038076,0.002251491,0,0,0,0,1,0,0,1,0,1,14,4,4,68,28,1,2,18,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
131,15.20180517,10.130541,0,0,2013,9800000,3,0,6.3,1750,7,24,2,1,10,1,6,23,2,3,0.168908946,1.500591644,0.00000375,198.7060711,0.005032559,0,0,0,0.296134234,5.06726839,172.7449699,0.86934923,0.008686746,0,0,0,0,0,0,0,1,0,1,26,4,4,79,6,1,5,23,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,15.60727019,8.278079,0,0,2011,5206,3,0,5.1,510,1,1,1,0,1,1,0,22,5,1,0.16782011,1.885373429,0.00000386,242.9307572,0.004116399,0,0,0,0.36240292,5.202423398,61.60849637,0.253605172,0.030602491,0,0,0,0,1,0,0,1,0,1,15,3,3,57,3,1,0,22,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
133,0,1.079975,0,0,2000,2452566,2,0,5.5,1431,9,2,1,0,0,1,4,4,5,3,0,0,0,1851.89472,0.000539988,0,0,0,1.85189472,0,1325.030672,0.7155,0,0,0,0,0,1,0,0,1,0,1,58,6,6,125,0,4,1,4,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
134,17.98989784,11.73956,0,0,2010,211780824,13,0,5.7,2320,11,4,22,11,24,1,8,18,3,4,0.189367346,1.532416704,0.00000445,171.215957,0.005840577,0,0,0,1.107366886,1.383838296,197.6223981,1.154228856,0.007754266,0,0,0,0,0,0,0,1,0,1,8,2,2,54,4,1,3,18,57,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
135,16.11809575,11.840495,0,0,2007,33000000,5,0,7.1,3224,9,6,2,2,4,1,9,30,3,3,0.161180958,1.361268743,0.000004,169.5030486,0.005899599,0,0,0,0.422279643,3.22361915,272.2859137,1.606377678,0.004999409,0,0,0,0,0,0,0,1,1,1,14,3,3,22,10,1,3,30,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
136,14.50865824,1.372493,0,0,2006,300000,4,0,5.5,549,6,29,16,1,2,1,13,9,3,2,0.161207314,10.57102531,0.00000361,1461.573939,0.000684194,0,0,0,2.914404664,3.62716456,400.0020401,0.273678963,0.026427428,0,0,0,0,1,0,0,1,0,1,10,2,2,69,9,1,4,9,19,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
137,0,2.490032,0,0,2012,120680,2,0,5.7,1171,5,25,2,0,1,140,6,17,4,2,0,0,0,808.0217443,0.00123759,0,0,0,0.803202529,0,470.2750808,0.582007952,0,0,0,0,0,0,0,0,1,0,1,18,3,3,12,3,1,0,17,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
138,16.01273525,8.888278,0,0,1994,4350774,2,0,6.7,1880,4,29,4,2,8,1,7,36,4,2,0.202692851,1.801556527,0.00000403,224.3404178,0.004457512,0,0,0,0.225015464,8.006367623,211.5145363,0.942828485,0.008517412,0,0,0,0,1,0,0,1,0,1,3,1,1,72,8,1,1,36,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,0,10.245682,0,0,2010,3065860,9,0,4.7,1151,2,5,30,3,12,1,16,9,4,1,0,0,0,196.1802055,0.005097354,0,0,0,0.87841883,0,112.3400082,0.572636816,0,0,0,0,0,0,0,0,1,0,1,6,1,1,24,6,1,2,9,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
140,18.51599093,0.913096,0,0,2003,407711549,18,0,6.5,2028,4,24,10,5,13,741,5,31,3,2,0.139217977,20.27825216,0.00000462,2193.635718,0.000455864,0,0,0,19.71315174,1.028666163,2221.015096,1.012481278,0.009130173,0,0,0,0,1,0,0,1,0,1,2,1,1,45,12,1,6,31,28,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
